prod_id,title,main_cat,sub_cat,category_id,desc,is_active,artist_name,year_taken,format_id,show_bw_conversion,rotating_keyword
vint27,View to Grand Avenue 1930 - Historic Chicago,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago  vintage prints and vintage  Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This    photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint28,Street Cars and Business People - Vintage Chicago,Chicago Vintage,Chicago Street Cars,31,This Chicago Street Cars picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage image of Chicago features the 400 South Michigan Avenue block which includes the Fine Arts Building and the Auditorium building at the far left.,TRUE,unknown photographer,2004,1,FALSE,photograph
vint29,Banks of Chicago River - Historical Chicago Print,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint3,Michigan Avenue looking at University Club,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage  Chicago photos and old  Chicago sports pictures from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This  photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint30,Old Soldier Field Stadium - Early Construction in Black & White,Chicago Bears,Soldier Field,50,"This Soldier Field photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This old photograph of Soldier Field was taken during the early stages of construction.  It is fascinating that the playing field is nothing more than mounds of dirt at the time.  You can also see men dressed in suits and vests as they put in their hard earned day of work plowing through land on horse and cart.  In the background, the scaffolding is still in place as the finishing touches are put on the large famous pillars.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint31,Bridges Up - Historical Chicago Wall Art,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago  vintage photos and vintage  Chicago sports pictures from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This    photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint32,Turn of the Century Bascule,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint33,Downtown near Dearborn - Historic Chicago Picture,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint34,Tribune Building - Historic Chicago,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago  vintage prints and vintage  Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This    photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint35,Tribune Building during turn of the Century,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint36,Vintage Chicago Tribune Tower,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint37,State & Madison after Chicago Fire - Historical Chicago,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint38,Fulton Street Market - Vintage Chicago,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more Chicago   vintage photos and vintage   Chicago sports pictures from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This     photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint39,Randolph Street - Vintage Chicago,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    The vintage Chicago photograph was taken of Randolph street.  Check out more old   Chicago pictures and vintage     Chicago sports prints from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This       photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint40,Lasalle & Quincy - Vintage Chicago,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more old  Chicago pictures and vintage    Chicago sports prints from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This      photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint41,Old Chicago Picture - Trolley Cars,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more old  Chicago photos and vintage    Chicago sports prints from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This      photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint42,Chicago Trolley Cars - Vintage Chicago,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more old   Chicago pictures and vintage     Chicago sports prints from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This       photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint43,Vintage Chicago -  Art Institute,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.    Check out more old  Chicago photos and vintage    Chicago sports prints from earlier decades such as the 1920's,   1930's, 1940's and 1950's.  Note:  This      photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint44,Marshall Fields Christmas - Old State Street Circa 1980s,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the historic Marshall Field's Company located on State Street, 'That Great Street' during the Christmas season in the early 1980's.",TRUE,unknown photographer,2004,1,FALSE,photo
vint45,The S Curve of Lake Shore Drive - Black & White,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Lake Shore Drive stayed essentially the same until 1975, when Wacker Drive was extended east to meet LSD at the S-curve.   Then, around 1982, construction began on a re-configuration of the S-Curve. From Monroe Street to Wacker Drive, LSD was rerouted east along new fill, greatly reducing the sharpness of the curve. This section opened in 1987.",TRUE,unknown photographer,2004,1,FALSE,print
vint46,Historic Chicago Building on Market Street,Chicago Vintage,Historic Vintage Chicago Landmarks,37,This Historic Vintage Chicago Landmarks print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,TRUE,unknown photographer,2004,1,FALSE,picture
vint47,Lincon Park - Vintage Chicago 1900,Chicago Vintage,Historic Vintage Chicago Landmarks,37,This Historic Vintage Chicago Landmarks photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a vintage Chicago photograph from the early 1900's featuring people sitting on the benches enjoying the day in Lincoln Park.,TRUE,unknown photographer,2004,1,FALSE,photograph
vint48,Chicago Trolley Cars on State Street,Chicago Vintage,Chicago Street Cars,31,This Chicago Street Cars picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Trolley cars and shoppers on State Street with Marshall Fields in the foreground.,TRUE,unknown photographer,2004,1,FALSE,photo
vint49,Maxwell Street Market - Vintage Chicago,Chicago Vintage,Historic Vintage Chicago Landmarks,37,This Historic Vintage Chicago Landmarks photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  If you were looking for a bargain in the early days there was only one place to go.... Maxwell Street.   This image which was taken sometime in the 1940's features shoe vendor carts set up on the street.,TRUE,unknown photographer,2004,1,FALSE,print
vint50,Chicago Museum of Science & Industry - Vintage,Chicago Vintage,Historic Vintage Chicago Landmarks,37,This Historic Vintage Chicago Landmarks print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage Chicago photo features children enjoying their day on the grounds of the Chicago Museum of Science & Industry.  The image was taken in the early 1900's.,TRUE,unknown photographer,2004,1,FALSE,picture
